district,District,Country,District_code
109,San Lorenzo,SLV,5935
1008,San Lorenzo,SLV,5936
1216,San Luis De La Reina,SLV,5937
822,San Luis La Herradura,SLV,5938
813,San Luis Talpa,SLV,5939
612,San Marcos,SLV,5940
613,San Martã­n,SLV,5941
1217,San Miguel,SLV,5942
814,San Miguel Tepezontes,SLV,5943
517,San Pablo Tacachico,SLV,5944
815,San Pedro Masahuat,SLV,5945
710,San Pedro Perulapã¡N,SLV,5946
110,San Pedro Puxtla,SLV,5947
431,San Rafael,SLV,5948
711,San Rafael Cedros,SLV,5949
817,San Rafael Obrajuelo,SLV,5950
1218,San Rafael Oriente,SLV,5951
614,San Salvador,SLV,5952
1009,San Sebastiã¡N,SLV,5953
209,San Sebastiã¡N Salitrillo,SLV,5954
1321,San Simã³N,SLV,5955
1010,San Vicente,SLV,5956
210,Santa Ana,SLV,5957
313,Santa Catarina Masahuat,SLV,5958
713,Santa Cruz Analquito,SLV,5959
714,Santa Cruz Michapa,SLV,5960
1118,Santa Elena,SLV,5961
305,Santa Isabel Ishuatã¡N,SLV,5962
1120,Santa Marã­a,SLV,5963
818,Santa Marã­a Ostuma,SLV,5964
432,Santa Rita,SLV,5965
1416,Santa Rosa De Lima,SLV,5966
211,Santa Rosa Guachipilã­n,SLV,5967
511,Santa Tecla,SLV,5968
212,Santiago De La Frontera,SLV,5969
1121,Santiago De Marã­a,SLV,5970
819,Santiago Nonualco,SLV,5971
615,Santiago Texacuangos,SLV,5972
1005,Santo Domingo,SLV,5973
314,Santo Domingo De Guzmã¡N,SLV,5974
616,Santo Tomã¡S,SLV,5975
1322,Sensembra,SLV,5976
906,Sensuntepeque,SLV,5977
1219,Sesori,SLV,5978
1323,Sociedad,SLV,5979
315,Sonsonate,SLV,5980
316,Sonzacate,SLV,5981
617,Soyapango,SLV,5982
715,Suchitoto,SLV,5983
111,Tacuba,SLV,5984
519,Talnique,SLV,5985
820,Tapalhuaca,SLV,5986
1122,Tecapã¡N,SLV,5987
1011,Tecoluca,SLV,5988
907,Tejutepeque,SLV,5989
433,Tejutla,SLV,5990
716,Tenancingo,SLV,5991
520,Teotepeque,SLV,5992
521,Tepecoyo,SLV,5993
1012,Tepetitã¡N,SLV,5994
213,Texistepeque,SLV,5995
618,Tonacatepeque,SLV,5996
1324,Torola,SLV,5997
112,Turã­n,SLV,5998
1220,Uluazapa,SLV,5999
1123,Usulutã¡N,SLV,6000
1013,Verapaz,SLV,6001
908,Victoria,SLV,6002
1325,Yamabal,SLV,6003
1417,Yayantique,SLV,6004
1326,Yoloaiquã­n,SLV,6005
1418,Yucuaiquã­n,SLV,6006
821,Zacatecoluca,SLV,6007
522,Zaragoza,SLV,6008
NA,NA,SRB,6009
1,01 Brokopondo,SUR,6010
2,02 Commewijne,SUR,6011
3,03 Coronie,SUR,6012
4,04 Marowijne,SUR,6013
5,05 Nickerie,SUR,6014
6,06 Para,SUR,6015
7,07 Paramaribo,SUR,6016
8,08 Saramacca,SUR,6017
9,09 Sipaliwini,SUR,6018
10,10 Wanica,SUR,6019
SK0,Sk0,SVK,6020
SE1,Se1,SWE,6021
SE2,Se2,SWE,6022
SE3,Se3,SWE,6023
210,Agou,TGO,6024
204,Akebou,TGO,6025
206,Amou,TGO,6026
202,Anie,TGO,6027
602,Arrondissement Ii,TGO,6028
603,Arrondissement Iii,TGO,6029
604,Arrondissement Iv,TGO,6030
605,Arrondissement V,TGO,6031
407,Assoli,TGO,6032
107,Ave,TGO,6033
103,Bas-Mono,TGO,6034
406,Bassar,TGO,6035
402,Binah,TGO,6036
304,Blitta,TGO,6037
502,Cinkasse,TGO,6038
405,Dankpen,TGO,6039
207,Danyi,TGO,6040
403,Doufelgou,TGO,6041
203,Est-Mono,TGO,6042
101,Golfe,TGO,6043
601,Golfe2,TGO,6044
211,Haho,TGO,6045
404,Keran,TGO,6046
209,Kloto,TGO,6047
401,Kozah,TGO,6048
208,Kpele,TGO,6049
503,Kpendjal,TGO,6050
102,Lacs,TGO,6051
212,Moyen-Mono,TGO,6052
201,Ogou,TGO,6053
504,Oti,TGO,6054
303,Sotouboua,TGO,6055
305,Sous Prefecture De Mo,TGO,6056
505,Tandjoare,TGO,6057
302,Tchamba,TGO,6058
301,Tchaoudjo,TGO,6059
501,Tone,TGO,6060
606,Unknown,TGO,6061
104,Vo,TGO,6062
205,Wawa,TGO,6063
105,Yoto,TGO,6064
106,Zio,TGO,6065
10,10-Bangkok,THA,6066
11,11-Samut Prakan,THA,6067
12,12-Nonthaburi,THA,6068
13,13-Pathum Thani,THA,6069
14,14-Phra Nakhon Si Ayutthaya,THA,6070
15,15-Ang Thong,THA,6071
16,16-Lop Buri,THA,6072
17,17-Sing Buri,THA,6073
18,18-Chai Nat,THA,6074
19,19-Saraburi,THA,6075
20,20-Chon Buri,THA,6076
21,21-Rayong,THA,6077
22,22-Chanthaburi,THA,6078
23,23-Trat,THA,6079
24,24-Chachoengsao,THA,6080
25,25-Prachin Buri,THA,6081
26,26-Nakhon Nayok,THA,6082
27,27-Sa Kaeo,THA,6083
30,30-Nakhon Ratchasima,THA,6084
31,31-Buri Ram,THA,6085
32,32-Surin,THA,6086
33,33-Si Sa Ket,THA,6087
34,34-Ubon Ratchathani,THA,6088
35,35-Yasothon,THA,6089
36,36-Chaiyaphum,THA,6090
37,37-Am Nat Charoen,THA,6091
38,38-Bueng Kan,THA,6092
39,39-Nong Bua Lam Phu,THA,6093
40,40-Khon Kaen,THA,6094
41,41-Udon Thani,THA,6095
42,42-Loei,THA,6096
43,43-Nong Khai,THA,6097
44,44-Maha Sarakham,THA,6098
45,45-Roi Et,THA,6099
46,46-Kalasin,THA,6100
47,47-Sakon Nakhon,THA,6101
48,48-Nakhon Phanom,THA,6102
49,49-Mukdahan,THA,6103
50,50-Chiang Mai,THA,6104
51,51-Lamphun,THA,6105
52,52-Lampang,THA,6106
53,53-Uttaradit,THA,6107
54,54-Phrae,THA,6108
55,55-Nan,THA,6109
56,56-Phayao,THA,6110
57,57-Chiang Rai,THA,6111
58,58-Mae Hong Son,THA,6112
60,60-Nakhon Sawan,THA,6113
61,61-Uthai Thani,THA,6114
62,62-Kamphaeng Phet,THA,6115
63,63-Tak,THA,6116
64,64-Sukhothai,THA,6117
65,65-Phitsanulok,THA,6118
66,66-Phichit,THA,6119
67,67-Phetchabun,THA,6120
70,70-Ratchaburi,THA,6121
71,71-Kanchanaburi,THA,6122
72,72-Suphun Buri,THA,6123
73,73-Nakhon Pathom,THA,6124
74,74-Samut Sakhon,THA,6125
75,75-Samut Songkhram,THA,6126
76,76-Phetchaburi,THA,6127
77,77-Prachuap Khiri Khan,THA,6128
80,80-Nakhon Si Thammarat,THA,6129
81,81-Krabi,THA,6130
82,82-Phangnga,THA,6131
83,83-Phuket,THA,6132
84,84-Surat Thani,THA,6133
85,85-Ranong,THA,6134
86,86-Chumphon,THA,6135
90,90-Songkhla,THA,6136
91,91-Satun,THA,6137
92,92-Trang,THA,6138
93,93-Phatthalung,THA,6139
94,94-Pattani,THA,6140
95,95-Yala,THA,6141
96,96-Narathiwat,THA,6142
NA,NA,TUR,6143
NA,NA,TWN,6144
314,Abim,UGA,6145
301,Adjumani,UGA,6146
322,Agago,UGA,6147
323,Alebtong,UGA,6148
315,Amolator,UGA,6149
324,Amudat,UGA,6150
216,Amuria,UGA,6151
316,Amuru,UGA,6152
302,Apac,UGA,6153
303,Arua,UGA,6154
217,Budaka,UGA,6155
218,Bududa,UGA,6156
201,Bugiri,UGA,6157
420,Buhweju,UGA,6158
117,Buikwe,UGA,6159
219,Bukedea,UGA,6160
118,Bukomansimbi,UGA,6161
220,Bukwo,UGA,6162
225,Bulambuli,UGA,6163
416,Buliisa,UGA,6164
401,Bundibugyo,UGA,6165
402,Bushenyi,UGA,6166
202,Busia,UGA,6167
221,Butaleja,UGA,6168
119,Butambala,UGA,6169
120,Buvuma,UGA,6170
226,Buyende,UGA,6171
317,Dokolo,UGA,6172
121,Gomba,UGA,6173
304,Gulu,UGA,6174
403,Hoima,UGA,6175
417,Ibanda,UGA,6176
203,Iganga,UGA,6177
418,Isingiro,UGA,6178
204,Jinja,UGA,6179
318,Kaabong,UGA,6180
404,Kabale,UGA,6181
405,Kabarole,UGA,6182
213,Kaberamaido,UGA,6183
101,Kalangala,UGA,6184
222,Kaliro,UGA,6185
122,Kalungu,UGA,6186
102,Kampala,UGA,6187
205,Kamuli,UGA,6188
413,Kamwenge,UGA,6189
414,Kanungu,UGA,6190
206,Kapchorwa,UGA,6191
406,Kasese,UGA,6192
207,Katakwi,UGA,6193
112,Kayunga,UGA,6194
407,Kibaale,UGA,6195
103,Kiboga,UGA,6196
227,Kibuku,UGA,6197
419,Kiruhura,UGA,6198
421,Kiryandongo,UGA,6199
408,Kisoro,UGA,6200
305,Kitgum,UGA,6201
319,Koboko,UGA,6202
325,Kole,UGA,6203
306,Kotido,UGA,6204
208,Kumi,UGA,6205
228,Kween,UGA,6206
123,Kyankwanzi,UGA,6207
422,Kyegegwa,UGA,6208
415,Kyenjojo,UGA,6209
326,Lamwo,UGA,6210
307,Lira,UGA,6211
229,Luuka,UGA,6212
104,Luwero,UGA,6213
124,Lwengo,UGA,6214
114,Lyantonde,UGA,6215
223,Manafwa,UGA,6216
320,Maracha,UGA,6217
105,Masaka,UGA,6218
409,Masindi,UGA,6219
214,Mayuge,UGA,6220
209,Mbale,UGA,6221
410,Mbarara,UGA,6222
423,Mitooma,UGA,6223
115,Mityana,UGA,6224
308,Moroto,UGA,6225
309,Moyo,UGA,6226
106,Mpigi,UGA,6227
107,Mubende,UGA,6228
108,Mukono,UGA,6229
311,Nakapiripirit,UGA,6230
116,Nakaseke,UGA,6231
109,Nakasongola,UGA,6232
230,Namayingo,UGA,6233
224,Namutumba,UGA,6234
327,Napak,UGA,6235
310,Nebbi,UGA,6236
231,Ngora,UGA,6237
424,Ntoroko,UGA,6238
411,Ntugamo,UGA,6239
328,Nwoya,UGA,6240
329,Otuke (From Lira),UGA,6241
321,Oyam,UGA,6242
312,Pader,UGA,6243
210,Pallisa,UGA,6244
110,Rakai,UGA,6245
425,Rubirizi,UGA,6246
412,Rukungiri,UGA,6247
232,Serere (From Soroti),UGA,6248
426,Sheema,UGA,6249
215,Sironko,UGA,6250
211,Soroti,UGA,6251
111,Ssembabule,UGA,6252
212,Tororo,UGA,6253
113,Wakiso,UGA,6254
313,Yumbe,UGA,6255
330,Zombo,UGA,6256
NA,NA,URY,6257
01,Alabama,USA,6258
02,Alaska,USA,6259
04,Arizona,USA,6260
06,California,USA,6261
08,Colorado,USA,6262
09,Connecticut,USA,6263
10,Delaware,USA,6264
11,District Of Columbia,USA,6265
12,Florida,USA,6266
13,Georgia,USA,6267
15,Hawaii,USA,6268
17,Illinois,USA,6269
18,Indiana,USA,6270
19,Iowa,USA,6271
20,Kansas,USA,6272
21,Kentucky,USA,6273
22,Louisiana,USA,6274
24,Maryland,USA,6275
25,Massachuse,USA,6276
26,Michigan,USA,6277
27,Minnesota,USA,6278
28,Mississippi,USA,6279
29,Missouri,USA,6280
31,Nebraska,USA,6281
32,Nevada,USA,6282
33,New Hampshire,USA,6283
34,New Jersey,USA,6284
36,New York,USA,6285
37,North Carolina,USA,6286
39,Ohio,USA,6287
40,Oklahoma,USA,6288
41,Oregon,USA,6289
42,Pennsylvania,USA,6290
45,South Carolina,USA,6291
47,Tennessee,USA,6292
48,Texas,USA,6293
00,Unknown,USA,6294
49,Utah,USA,6295
51,Virginia,USA,6296
53,Washington,USA,6297
55,Wisconsin,USA,6298
1,1,VNM,6299
100,100,VNM,6300
101,101,VNM,6301
102,102,VNM,6302
105,105,VNM,6303
106,106,VNM,6304
107,107,VNM,6305
108,108,VNM,6306
109,109,VNM,6307
110,110,VNM,6308
111,111,VNM,6309
116,116,VNM,6310
118,118,VNM,6311
119,119,VNM,6312
120,120,VNM,6313
121,121,VNM,6314
122,122,VNM,6315
123,123,VNM,6316
124,124,VNM,6317
125,125,VNM,6318
126,126,VNM,6319
127,127,VNM,6320
132,132,VNM,6321
133,133,VNM,6322
135,135,VNM,6323
136,136,VNM,6324
137,137,VNM,6325
138,138,VNM,6326
139,139,VNM,6327
140,140,VNM,6328
141,141,VNM,6329
148,148,VNM,6330
150,150,VNM,6331
151,151,VNM,6332
152,152,VNM,6333
153,153,VNM,6334
154,154,VNM,6335
155,155,VNM,6336
156,156,VNM,6337
157,157,VNM,6338
158,158,VNM,6339
159,159,VNM,6340
16,16,VNM,6341
164,164,VNM,6342
165,165,VNM,6343
167,167,VNM,6344
168,168,VNM,6345
169,169,VNM,6346
17,17,VNM,6347
170,170,VNM,6348
171,171,VNM,6349
172,172,VNM,6350
173,173,VNM,6351
178,178,VNM,6352
18,18,VNM,6353
180,180,VNM,6354
181,181,VNM,6355
182,182,VNM,6356
183,183,VNM,6357
184,184,VNM,6358
185,185,VNM,6359
186,186,VNM,6360
187,187,VNM,6361
188,188,VNM,6362
189,189,VNM,6363
19,19,VNM,6364
193,193,VNM,6365
194,194,VNM,6366
195,195,VNM,6367
196,196,VNM,6368
198,198,VNM,6369
199,199,VNM,6370
2,2,VNM,6371
20,20,VNM,6372
200,200,VNM,6373
201,201,VNM,6374
202,202,VNM,6375
203,203,VNM,6376
204,204,VNM,6377
205,205,VNM,6378
206,206,VNM,6379
213,213,VNM,6380
215,215,VNM,6381
216,216,VNM,6382
217,217,VNM,6383
218,218,VNM,6384
219,219,VNM,6385
220,220,VNM,6386
221,221,VNM,6387
222,222,VNM,6388
223,223,VNM,6389
227,227,VNM,6390
228,228,VNM,6391
230,230,VNM,6392
231,231,VNM,6393
232,232,VNM,6394
233,233,VNM,6395
234,234,VNM,6396
235,235,VNM,6397
236,236,VNM,6398
237,237,VNM,6399
238,238,VNM,6400
239,239,VNM,6401
24,24,VNM,6402
240,240,VNM,6403
243,243,VNM,6404
244,244,VNM,6405
246,246,VNM,6406
247,247,VNM,6407
248,248,VNM,6408
249,249,VNM,6409
250,250,VNM,6410
251,251,VNM,6411
252,252,VNM,6412
253,253,VNM,6413
256,256,VNM,6414
258,258,VNM,6415
259,259,VNM,6416
26,26,VNM,6417
260,260,VNM,6418
261,261,VNM,6419
262,262,VNM,6420
263,263,VNM,6421
264,264,VNM,6422
268,268,VNM,6423
269,269,VNM,6424
27,27,VNM,6425
271,271,VNM,6426
272,272,VNM,6427
273,273,VNM,6428
274,274,VNM,6429
275,275,VNM,6430
276,276,VNM,6431
277,277,VNM,6432
278,278,VNM,6433
279,279,VNM,6434
28,28,VNM,6435
280,280,VNM,6436
281,281,VNM,6437
282,282,VNM,6438
288,288,VNM,6439
29,29,VNM,6440
290,290,VNM,6441
291,291,VNM,6442
292,292,VNM,6443
293,293,VNM,6444
294,294,VNM,6445
295,295,VNM,6446
296,296,VNM,6447
297,297,VNM,6448
298,298,VNM,6449
299,299,VNM,6450
3,3,VNM,6451
30,30,VNM,6452
300,300,VNM,6453
303,303,VNM,6454
304,304,VNM,6455
305,305,VNM,6456
306,306,VNM,6457
307,307,VNM,6458
308,308,VNM,6459
309,309,VNM,6460
31,31,VNM,6461
311,311,VNM,6462
312,312,VNM,6463
313,313,VNM,6464
314,314,VNM,6465
315,315,VNM,6466
316,316,VNM,6467
317,317,VNM,6468
32,32,VNM,6469
323,323,VNM,6470
325,325,VNM,6471
326,326,VNM,6472
327,327,VNM,6473
328,328,VNM,6474
329,329,VNM,6475
33,33,VNM,6476
330,330,VNM,6477
331,331,VNM,6478
332,332,VNM,6479
333,333,VNM,6480
336,336,VNM,6481
338,338,VNM,6482
339,339,VNM,6483
34,34,VNM,6484
340,340,VNM,6485
341,341,VNM,6486
342,342,VNM,6487
343,343,VNM,6488
344,344,VNM,6489
347,347,VNM,6490
349,349,VNM,6491
35,35,VNM,6492
350,350,VNM,6493
351,351,VNM,6494
352,352,VNM,6495
353,353,VNM,6496
356,356,VNM,6497
358,358,VNM,6498
359,359,VNM,6499
360,360,VNM,6500
361,361,VNM,6501
362,362,VNM,6502
363,363,VNM,6503
364,364,VNM,6504
365,365,VNM,6505
366,366,VNM,6506
369,369,VNM,6507
370,370,VNM,6508
372,372,VNM,6509
373,373,VNM,6510
374,374,VNM,6511
375,375,VNM,6512
376,376,VNM,6513
377,377,VNM,6514
380,380,VNM,6515
381,381,VNM,6516
382,382,VNM,6517
384,384,VNM,6518
385,385,VNM,6519
386,386,VNM,6520
387,387,VNM,6521
388,388,VNM,6522
389,389,VNM,6523
390,390,VNM,6524
391,391,VNM,6525
392,392,VNM,6526
393,393,VNM,6527
394,394,VNM,6528
395,395,VNM,6529
396,396,VNM,6530
397,397,VNM,6531
398,398,VNM,6532
399,399,VNM,6533
4,4,VNM,6534
40,40,VNM,6535
400,400,VNM,6536
401,401,VNM,6537
402,402,VNM,6538
403,403,VNM,6539
404,404,VNM,6540
405,405,VNM,6541
406,406,VNM,6542
407,407,VNM,6543
412,412,VNM,6544
413,413,VNM,6545
414,414,VNM,6546
415,415,VNM,6547
416,416,VNM,6548
417,417,VNM,6549
418,418,VNM,6550
419,419,VNM,6551
42,42,VNM,6552
420,420,VNM,6553
421,421,VNM,6554
422,422,VNM,6555
423,423,VNM,6556
424,424,VNM,6557
425,425,VNM,6558
426,426,VNM,6559
427,427,VNM,6560
428,428,VNM,6561
429,429,VNM,6562
43,43,VNM,6563
430,430,VNM,6564
431,431,VNM,6565
436,436,VNM,6566
439,439,VNM,6567
44,44,VNM,6568
440,440,VNM,6569
441,441,VNM,6570
442,442,VNM,6571
443,443,VNM,6572
444,444,VNM,6573
445,445,VNM,6574
446,446,VNM,6575
447,447,VNM,6576
448,448,VNM,6577
45,45,VNM,6578
450,450,VNM,6579
452,452,VNM,6580
453,453,VNM,6581
454,454,VNM,6582
455,455,VNM,6583
456,456,VNM,6584
457,457,VNM,6585
46,46,VNM,6586
461,461,VNM,6587
462,462,VNM,6588
464,464,VNM,6589
465,465,VNM,6590
466,466,VNM,6591
467,467,VNM,6592
468,468,VNM,6593
469,469,VNM,6594
47,47,VNM,6595
470,470,VNM,6596
474,474,VNM,6597
476,476,VNM,6598
477,477,VNM,6599
478,478,VNM,6600
479,479,VNM,6601
48,48,VNM,6602
480,480,VNM,6603
481,481,VNM,6604
482,482,VNM,6605
483,483,VNM,6606
49,49,VNM,6607
490,490,VNM,6608
491,491,VNM,6609
492,492,VNM,6610
493,493,VNM,6611
494,494,VNM,6612
495,495,VNM,6613
497,497,VNM,6614
5,5,VNM,6615
502,502,VNM,6616
503,503,VNM,6617
504,504,VNM,6618
505,505,VNM,6619
506,506,VNM,6620
507,507,VNM,6621
508,508,VNM,6622
509,509,VNM,6623
51,51,VNM,6624
510,510,VNM,6625
511,511,VNM,6626
512,512,VNM,6627
513,513,VNM,6628
514,514,VNM,6629
515,515,VNM,6630
516,516,VNM,6631
517,517,VNM,6632
518,518,VNM,6633
519,519,VNM,6634
52,52,VNM,6635
522,522,VNM,6636
524,524,VNM,6637
525,525,VNM,6638
526,526,VNM,6639
527,527,VNM,6640
528,528,VNM,6641
529,529,VNM,6642
53,53,VNM,6643
530,530,VNM,6644
532,532,VNM,6645
533,533,VNM,6646
534,534,VNM,6647
535,535,VNM,6648
536,536,VNM,6649
540,540,VNM,6650
542,542,VNM,6651
543,543,VNM,6652
544,544,VNM,6653
545,545,VNM,6654
546,546,VNM,6655
547,547,VNM,6656
548,548,VNM,6657
549,549,VNM,6658
550,550,VNM,6659
551,551,VNM,6660
555,555,VNM,6661
557,557,VNM,6662
558,558,VNM,6663
559,559,VNM,6664
560,560,VNM,6665
561,561,VNM,6666
562,562,VNM,6667
563,563,VNM,6668
564,564,VNM,6669
568,568,VNM,6670
569,569,VNM,6671
570,570,VNM,6672
571,571,VNM,6673
572,572,VNM,6674
573,573,VNM,6675
574,574,VNM,6676
575,575,VNM,6677
58,58,VNM,6678
582,582,VNM,6679
584,584,VNM,6680
585,585,VNM,6681
586,586,VNM,6682
587,587,VNM,6683
588,588,VNM,6684
589,589,VNM,6685
593,593,VNM,6686
594,594,VNM,6687
595,595,VNM,6688
596,596,VNM,6689
597,597,VNM,6690
598,598,VNM,6691
599,599,VNM,6692
6,6,VNM,6693
60,60,VNM,6694
600,600,VNM,6695
601,601,VNM,6696
602,602,VNM,6697
608,608,VNM,6698
61,61,VNM,6699
610,610,VNM,6700
611,611,VNM,6701
612,612,VNM,6702
613,613,VNM,6703
614,614,VNM,6704
615,615,VNM,6705
616,616,VNM,6706
617,617,VNM,6707
62,62,VNM,6708
622,622,VNM,6709
623,623,VNM,6710
624,624,VNM,6711
625,625,VNM,6712
626,626,VNM,6713
627,627,VNM,6714
628,628,VNM,6715
629,629,VNM,6716
63,63,VNM,6717
630,630,VNM,6718
631,631,VNM,6719
632,632,VNM,6720
633,633,VNM,6721
634,634,VNM,6722
635,635,VNM,6723
637,637,VNM,6724
638,638,VNM,6725
639,639,VNM,6726
64,64,VNM,6727
643,643,VNM,6728
644,644,VNM,6729
645,645,VNM,6730
646,646,VNM,6731
647,647,VNM,6732
648,648,VNM,6733
649,649,VNM,6734
65,65,VNM,6735
650,650,VNM,6736
651,651,VNM,6737
652,652,VNM,6738
653,653,VNM,6739
654,654,VNM,6740
655,655,VNM,6741
656,656,VNM,6742
657,657,VNM,6743
66,66,VNM,6744
660,660,VNM,6745
661,661,VNM,6746
662,662,VNM,6747
663,663,VNM,6748
664,664,VNM,6749
665,665,VNM,6750
666,666,VNM,6751
667,667,VNM,6752
672,672,VNM,6753
673,673,VNM,6754
674,674,VNM,6755
675,675,VNM,6756
676,676,VNM,6757
677,677,VNM,6758
678,678,VNM,6759
679,679,VNM,6760
680,680,VNM,6761
681,681,VNM,6762
682,682,VNM,6763
683,683,VNM,6764
688,688,VNM,6765
689,689,VNM,6766
690,690,VNM,6767
691,691,VNM,6768
692,692,VNM,6769
693,693,VNM,6770
694,694,VNM,6771
695,695,VNM,6772
696,696,VNM,6773
697,697,VNM,6774
7,7,VNM,6775
70,70,VNM,6776
703,703,VNM,6777
705,705,VNM,6778
706,706,VNM,6779
707,707,VNM,6780
708,708,VNM,6781
709,709,VNM,6782
710,710,VNM,6783
711,711,VNM,6784
712,712,VNM,6785
718,718,VNM,6786
72,72,VNM,6787
720,720,VNM,6788
721,721,VNM,6789
722,722,VNM,6790
723,723,VNM,6791
724,724,VNM,6792
725,725,VNM,6793
73,73,VNM,6794
731,731,VNM,6795
732,732,VNM,6796
734,734,VNM,6797
735,735,VNM,6798
736,736,VNM,6799
737,737,VNM,6800
738,738,VNM,6801
739,739,VNM,6802
74,74,VNM,6803
740,740,VNM,6804
741,741,VNM,6805
742,742,VNM,6806
747,747,VNM,6807
748,748,VNM,6808
75,75,VNM,6809
750,750,VNM,6810
751,751,VNM,6811
752,752,VNM,6812
753,753,VNM,6813
754,754,VNM,6814
76,76,VNM,6815
760,760,VNM,6816
761,761,VNM,6817
762,762,VNM,6818
763,763,VNM,6819
764,764,VNM,6820
765,765,VNM,6821
766,766,VNM,6822
767,767,VNM,6823
768,768,VNM,6824
769,769,VNM,6825
770,770,VNM,6826
771,771,VNM,6827
772,772,VNM,6828
773,773,VNM,6829
774,774,VNM,6830
775,775,VNM,6831
776,776,VNM,6832
777,777,VNM,6833
778,778,VNM,6834
783,783,VNM,6835
784,784,VNM,6836
785,785,VNM,6837
786,786,VNM,6838
787,787,VNM,6839
794,794,VNM,6840
796,796,VNM,6841
797,797,VNM,6842
798,798,VNM,6843
799,799,VNM,6844
8,8,VNM,6845
80,80,VNM,6846
800,800,VNM,6847
801,801,VNM,6848
802,802,VNM,6849
803,803,VNM,6850
804,804,VNM,6851
805,805,VNM,6852
806,806,VNM,6853
807,807,VNM,6854
808,808,VNM,6855
815,815,VNM,6856
816,816,VNM,6857
818,818,VNM,6858
819,819,VNM,6859
82,82,VNM,6860
820,820,VNM,6861
821,821,VNM,6862
822,822,VNM,6863
823,823,VNM,6864
824,824,VNM,6865
825,825,VNM,6866
829,829,VNM,6867
83,83,VNM,6868
831,831,VNM,6869
832,832,VNM,6870
833,833,VNM,6871
834,834,VNM,6872
835,835,VNM,6873
836,836,VNM,6874
837,837,VNM,6875
838,838,VNM,6876
84,84,VNM,6877
842,842,VNM,6878
844,844,VNM,6879
845,845,VNM,6880
846,846,VNM,6881
847,847,VNM,6882
848,848,VNM,6883
849,849,VNM,6884
85,85,VNM,6885
850,850,VNM,6886
855,855,VNM,6887
857,857,VNM,6888
858,858,VNM,6889
859,859,VNM,6890
86,86,VNM,6891
860,860,VNM,6892
861,861,VNM,6893
862,862,VNM,6894
863,863,VNM,6895
866,866,VNM,6896
867,867,VNM,6897
868,868,VNM,6898
869,869,VNM,6899
87,87,VNM,6900
870,870,VNM,6901
871,871,VNM,6902
872,872,VNM,6903
873,873,VNM,6904
874,874,VNM,6905
875,875,VNM,6906
876,876,VNM,6907
877,877,VNM,6908
88,88,VNM,6909
883,883,VNM,6910
884,884,VNM,6911
886,886,VNM,6912
887,887,VNM,6913
888,888,VNM,6914
889,889,VNM,6915
89,89,VNM,6916
890,890,VNM,6917
891,891,VNM,6918
892,892,VNM,6919
893,893,VNM,6920
894,894,VNM,6921
899,899,VNM,6922
9,9,VNM,6923
900,900,VNM,6924
902,902,VNM,6925
903,903,VNM,6926
904,904,VNM,6927
905,905,VNM,6928
906,906,VNM,6929
907,907,VNM,6930
908,908,VNM,6931
909,909,VNM,6932
910,910,VNM,6933
911,911,VNM,6934
913,913,VNM,6935
914,914,VNM,6936
916,916,VNM,6937
917,917,VNM,6938
918,918,VNM,6939
919,919,VNM,6940
923,923,VNM,6941
924,924,VNM,6942
925,925,VNM,6943
926,926,VNM,6944
927,927,VNM,6945
930,930,VNM,6946
931,931,VNM,6947
932,932,VNM,6948
933,933,VNM,6949
934,934,VNM,6950
935,935,VNM,6951
936,936,VNM,6952
94,94,VNM,6953
941,941,VNM,6954
942,942,VNM,6955
943,943,VNM,6956
944,944,VNM,6957
945,945,VNM,6958
946,946,VNM,6959
947,947,VNM,6960
948,948,VNM,6961
949,949,VNM,6962
95,95,VNM,6963
950,950,VNM,6964
951,951,VNM,6965
954,954,VNM,6966
956,956,VNM,6967
957,957,VNM,6968
958,958,VNM,6969
959,959,VNM,6970
96,96,VNM,6971
960,960,VNM,6972
961,961,VNM,6973
964,964,VNM,6974
966,966,VNM,6975
967,967,VNM,6976
968,968,VNM,6977
969,969,VNM,6978
97,97,VNM,6979
970,970,VNM,6980
971,971,VNM,6981
972,972,VNM,6982
973,973,VNM,6983
98,98,VNM,6984
99,99,VNM,6985
NA,NA,ZAF,6986
